no,urls,user_id,username,user_display_name,tweet_id,full_text,created_at,retweet_count,like_count
20,"[{'display_url': 'esi.kemdikbud.go.id/wiki/Palangkar…', 'expanded_url': 'https://esi.kemdikbud.go.id/wiki/Palangkaraya_sebagai_Bakal_Ibukota_Indonesia', 'url': 'https://t.co/eSgj4X1150', 'indices': [43, 66]}]",1113237298034774016,BataviaRegion,Marchioness Of Weltevreden,1840702784494006780,"@brkskbnn @SokaJati @realfedinuril @jokowi https://t.co/eSgj4X1150

Emang pernah ada konsep pindah ibukota, cm akhirnya ya dibatalkan krn alasan keuangan juga. Tapi pembangunan mah jalan terus, lah itu kota udh jd ibukota kalteng. 

Kl soal beginian ya nanya ama Anhar Gonggong lah, kok malah Artis yg jd sumber 🤣🤣",Mon Sep 30 10:38:37 +0000 2024,0,1
21,[],1618016214768578560,HH__ONE,HIRA,1840698923528425893,"@sociotalker Jika pindah ibukota adalah sebuah keharusan, misal krn Jawa yg terlalu padat, maka pilihan interim adlh Balikpapan utk 20 tahun, selanjutnya IKN.",Mon Sep 30 10:23:16 +0000 2024,0,4
22,[],36821728,SayurAsem,Wishnu A,1840698561333264882,"Di ibukota, masalah begini  masih muncul di pilkada. Sudah bener segera pindah saja ...",Mon Sep 30 10:21:50 +0000 2024,2,0
23,[],1113237298034774016,BataviaRegion,Marchioness Of Weltevreden,1840698209859248412,"@nyoongen @realfedinuril @jokowi Palangkaraya jg asalnya hutan oom. 

Jaman Kolonial konsep pindah ibukota jg udh ada. Makannya ada Gedung Sate. Cimahi jd daerah militer.",Mon Sep 30 10:20:26 +0000 2024,0,1
24,[],1542403534288584705,stockmapping,Alda Lidya,1840695128916468001,"Satu waktu, ketika Jakarta sudah mulai dihajar air laut. Org2 ini akan berhenti mendebatkan Ibukota harus pindah atau tidak. Jakarta punya ancaman yg lebih serius dibanding perdebatan Ibukota harus pindah atau tidak.",Mon Sep 30 10:08:11 +0000 2024,0,1
25,[],403066525,yusgijus,Ronintanpanomor,1840684184123113979,"Narasi Bung Karno ingin pindah ibukota ada di dalam buku berjudul: Soekarno dan Desain Rencana Ibu Kota RI di Palangka Raya...(penulis: Wijanarka; Yogyakarta Ombak 2006)
Disebutkan bahwa Bung Karno ingin membangun ibu kota Indonesia di Palangka Raya.",Mon Sep 30 09:24:42 +0000 2024,0,0
26,[],1830525600093872128,indoberceritaid,Indonesia Bercerita 📝,1840670762497094143,"Info mau pindah ke IKN syaratnya apa yaa? 🥹🩷

Source: TikTok | @harismunandar12_10

#ikn #viraltoday #indobercerita #todaynews #indoviral #ibukota #fyp #autonomousrapidtransit https://t.co/MRbi4cBWnz",Mon Sep 30 08:31:22 +0000 2024,0,0
27,[],1699841287657254913,TolawePB,TolawePB,1840668769133510853,"@kurawa Busetttt..giliran susah gini akibat ulah segelintir org dungu yg maksa pindah ibukota saat keuangan ngos2an, ehh minta bersatu..
Tapi saat memutuskan hal tsb, ehh diem2 Bae...
Guoblokkk ahh 😝😝",Mon Sep 30 08:23:27 +0000 2024,0,0
28,[],1750174172108689408,PPatih68168,Pijar Patih,1840661887559836123,"@Hudakeyy @Fahrihamzah Berarti Allah gak meridoi ibukota negara pindah, buktinya mulyono ngemeng mencla mencle",Mon Sep 30 07:56:06 +0000 2024,0,0
29,[],232773773,dreamaker202,denmas kresna,1840659199510069682,"@realfedinuril @jokowi Ya elo lakukan anabel. Presiden pemenang pilpres. Dia punya perangkat utk analisa, gali informasi, kajian2. Dia ajukan ke DPR terpilih jg. Diterima.

Dr dl Pindah ibukota itu dimaklumi smw org. Cm ga tau gmnnya.

Skrg dah putus, thanks pd org yg mutusin. Thanks pd keberaniannya.",Mon Sep 30 07:45:25 +0000 2024,0,0
30,"[{'display_url': 'youtu.be/K6PiERi1q9c?si…', 'expanded_url': 'https://youtu.be/K6PiERi1q9c?si=-2cwHj1WgnKD4G5C', 'url': 'https://t.co/e0faPjUs7Y', 'indices': [253, 276]}]",906302878419099648,YurisAbrori,Haub Akalam,1840647802491396467,"Waktu itu mau bikin ibukota berbasis Uni Soviet, jejaknya masih ada sampai skr. Sisa2 soviet di Palangkaraya

Konteksnya bukan gk mau pindah, tp di era cold-war Sukarno kalah scr politis. Di Indonesia sendiri kecondongan ke blok barat tidak terbendung

https://t.co/e0faPjUs7Y",Mon Sep 30 07:00:08 +0000 2024,0,0
31,[],1447610310529982467,TeddGus,Teddy Gusnaidi,1840640659289694627,"Kan sudah ada di UU dan memang begitu, masalahnya anda sudah gak baca lalu percaya sama narasi yang dibuat oleh kaum sakit hati, seolah-olah langsung bisa pindah. 

Presiden itu tinggal menjalankan UU, dimana di dalam UU disebutkan bahwa proses pengalihan ibukota itu dilaksanakan",Mon Sep 30 06:31:45 +0000 2024,3,18
32,[],1426743971338887173,widhy_67,inisial W,1840636894230851822,"@Lembayung071 Insya Allah Kepres pindah ibukota tidak akan keluar, sampai kondisi ekonomi negara dan kesejahteraan rakyat sudah pulih. Yg sdh kadung dibangun di IKN bisa ditetapkan sbg taman wisata baru dg nama Mulyono Wonderland.",Mon Sep 30 06:16:47 +0000 2024,0,0
33,[],1623819881631342592,aziel_raka,Aka Raziel,1840631872877158418,"@Lembayung071 Udah Caplokan Bego pulak... Yg minta buru2 pindah siapa??? Yg buru2 cabut Ibukota DKI jd DKJ siapa???... Skrg ditanyakan malah bilang elu sakit hatii??.. coeq bkn sakit hati, tp hrs jelas n tegas, pindah ya pindah jgn berubah-ubah pernyataan.",Mon Sep 30 05:56:50 +0000 2024,0,0
34,[],1645820726187012097,Carbaroxabane,Tokyoto,1840626965822537872,"@keptenhusin @abulmuzaffar10 IKN juga sebenarnya proyek prabowo. Pas pemilu 2014 2019 jokowi ga pernah bilang bangun ibukota. 2014, prabowi malah yg berambisi pindah",Mon Sep 30 05:37:20 +0000 2024,3,4
35,[],1017270635465043968,Generasiosing,Calon DPR,1840621943613268280,@satriohendri Bener Ibukota belum pindah. Karena Presiden belum berani teken Keppres,Mon Sep 30 05:17:23 +0000 2024,1,4
36,[],314963558,ferryson1982,klingkung,1840615202066501998,"@alisyarief pindah ibukota emang sgampang balikan telapak tangan.presiden selanjutnya utk mngeksekusi lanjutanya.begini lh krn jokowi bermanuver keluar dr parpol.barisan 10thn sakit hati selalu berniat utk menjatuhkn.sabar pak Jokowi,pendukung garis kerasmu diam belum tentu tidak membelamu.",Mon Sep 30 04:50:35 +0000 2024,0,2
37,[],1728403186208350209,target_mama,GenZ,1840610956063429110,@FDonghun Ya bang kita berfikir dengan hati dan otak yg jernih.. Jadi tangal bulan tahun berapa pindah ibukota,Mon Sep 30 04:33:43 +0000 2024,0,1
38,[],81554780,perinduTOBAT,🇲🇨🍉perinduTAUBAT🍉🇵🇸,1840607521024938046,"Cak Nun : “Rumangsamu pindah ibukota koyo pindah kost piye ?” 

… pripun mul ?",Mon Sep 30 04:20:04 +0000 2024,0,0
39,[],935721833864802306,Tino_priok,MULYONO,1840605356545740997,"@jokowi Mau tanya pak
Indonesia ibukotanya yg mana nih pak.?
Jakarta bilangnya sdh bukan ibukota, sementara IKN yg katanya akan gantikan Jakarta koq bapak dan pembantu-pembantu bapak ga pindah kesana pak.?

Satu-satunya didunia negara pusing menentukan mana ibukotanya https://t.co/FUvFHOzdAm",Mon Sep 30 04:11:28 +0000 2024,0,0
40,[],2905814730,abu_waras,Lambe Waras,1840590058782597260,"Jadi gini yang jadi pertanyaan saat ini : 
+ Apakah Ibukota negara sudah pindah?
Jawab : Sudah tapi Belum
+ Apakah Presiden terpilih nanti ketika dilantik menjadi Sah?
Jawab : Sah tapi Belum
+ Lalu, Apakah Prabowo nanti resmi sebagai Presiden RI?
Jawab : Resmi tapi Belum.
Paham?",Mon Sep 30 03:10:41 +0000 2024,118,306
41,[],1462712083305299970,suhumarket,Fahrenheit,1840589214897037512,@tempodotco Sejak kapannn anjggg rakyat minta pindah ibukota,Mon Sep 30 03:07:19 +0000 2024,0,0
42,[],1829029494604345346,juanda180719,rahmat,1840588799300284840,"Saya orang bodoh cuman mau nanya,keputusan  rakyat yang mana, yang ibukota ingin pindah ke IKN, terimakasih",Mon Sep 30 03:05:40 +0000 2024,0,0
43,[],1699579679089246208,zzzXdY,zzzlogxxx,1840587248171127151,"@realfedinuril @jokowi lagian para anjing2nya jkw juga ngasih alesan pindah ibukota gara2 overpopulasi, macet, banjir, air laut meninggi udah gk relevan. kalo alesannya gitu kenpa yg pindah cm pejabat dan asn? rakyat jakartanya dibiarin mati tenggelam gitu?.",Mon Sep 30 02:59:31 +0000 2024,7,118
44,"[{'display_url': 'x.com/Boediantar4/st…', 'expanded_url': 'https://x.com/Boediantar4/status/1839965965452505403?t=X-PcpdgAnPxuHbHtUnL-GQ&s=09', 'url': 'https://t.co/BnKXNjpGpp', 'indices': [232, 255]}]",1474776663720222721,Martinluth91,JABAR-DKI-NEWS,1840583921630953692,"Laporan @hotmanParis
@KSPgoid
@PresidenRI
@jokowi
@JokoLipService
@gibran_tweet
@ganjarpranowo
Klo mmg tidak memungkinkan pindah ibukota,.. IKN dijadikan kota bisnis ( Krn aset dikuasai pengusaha),kota wisata dan kota pelajar saja

https://t.co/BnKXNjpGpp",Mon Sep 30 02:46:17 +0000 2024,0,0
45,[],1080657285842518016,wlaha_sarimbit,gendeng,1840556265061360094,"@alisyarief emang udah gila... jika gak gila, gak bakalan pindah tuh ibukota. sekarang jadi apa tuh IKN (Ibu Kota Ngehe), lagi seneng ajak INFLU-ENCER makan²disana... giliran mau pindah gakjadi malah bacot, ikn atas nama rakyat Indonesia. Warasnya dimana..?",Mon Sep 30 00:56:24 +0000 2024,0,13
46,[],1482568833072508928,Wtm070,Wahyu pun katakata,1840547570550231291,"@DedynurPalakka 2 periode mencetak banyak sejarah bener ini

Mecahin rekor utang negara
Sejarah baru dpr kompak sampai undang2 bisa dibuat hitungan hari aja
Sejarah baru ibukota pindah, Eh udah pindah blm ya??
Sejarah baru, matinya oposisi
Sejarah baru korrup 417t denda 5k

Akui aja SBY lbh  jos",Mon Sep 30 00:21:51 +0000 2024,0,0
47,[],1588942165526212608,fien01346271,@fien,1840521711047090573,"@tekarok007 Pak Jokowi itu kuat datanya... Kalau ditanya kapan mau pindah ke IKN pasti jawabnya secepatnya, eh 2 bulan kemudian pindah rumah aja ribet apalagi pindah Ibukota. Saya punya 11.000 T di kantong saya... Eh ambilnya dari Hutang... Hampir 11 rb T...",Sun Sep 29 22:39:05 +0000 2024,0,0
48,[],1444499057351663619,RezaFahHsb01,Reza Fahlevi,1840518389825142915,"@BANGSAygSUJUD @jokowi @prabowo @99propaganda @DedynurPalakka @gtobing2903 @Kimberley_PS08 @Ndons_Back @are_inismyname @florieliciouss @XiaoMei_99 @Supriya77456669 @Minietweets_ Knapa 6th bs dislsaiin sma parbowo, krn mau 2priode ya
Hahahahaha, ngimpi doank lo mau pindah ibukota",Sun Sep 29 22:25:53 +0000 2024,0,0
49,[],1458032751534215179,susubenderapink,nuggi🐙,1840452579140182397,uda balik lagi aje ke ibukota yg gajadi pindah ini,Sun Sep 29 18:04:23 +0000 2024,0,3
50,[],194045971,bistro1996,Mei O Rayford,1840439281149763616,@BANGSAygSUJUD @jokowi @prabowo @99propaganda @DedynurPalakka @gtobing2903 @Kimberley_PS08 @Ndons_Back @are_inismyname @florieliciouss @XiaoMei_99 @Supriya77456669 @Minietweets_ Pernyataan mana bung Karno bahwa mo pindah ibukota??? Pindahnya pun di Palangkaraya bukan penajam Paser,Sun Sep 29 17:11:32 +0000 2024,0,0
51,[],1719004609031942144,DudungSuli5307,dudung 'd2g'🇲🇨akun II,1840412508739526797,@TeddGus Ibukota pindah TAPI BERTAHAP?🤭.tanya yg bikin undang undang KEBLINGER atau habis MINUM KHAMR? Yakin IKN jadi? Insya Allah Tuhan itu maha SEGALANYA.,Sun Sep 29 15:25:09 +0000 2024,0,0
52,[],318831793,kangtholei,Kang Thole,1840397793091031123,@iwanfals Dengan pindah ibukota beban macet akan berkurang 😁,Sun Sep 29 14:26:41 +0000 2024,0,0
53,[],612732558,desDesyAstuti_,Desy Stefani Putri,1840393858284507221,"@Andria75777 Emang ibukota udah resmi di pindah ke ikn ?

Kek nya butuh beberapa kali ganti presiden dah baru tuh ikn bener2 jadi/siap.

Masa iya project belom kelar udah secepet itu di pindah ibukota ?

So ibukota indonesia masih DKI !

Bikin tread sesat amat .",Sun Sep 29 14:11:03 +0000 2024,0,0
54,[],2677966309,rendrasejati,Senja Ibukota,1840388595536027663,"@Piyusaja2 Dari awal kebanyakan halu memang, kalian pikir urus negera dan pindah ibu kota  kek ngurus ijazah palsu?",Sun Sep 29 13:50:08 +0000 2024,0,0
55,[],1429324599611727873,Tyan805,Roy Ronggolawe,1840387062773784818,"Kok masih menyebut Jakarta sebagai ibukota Ndan???? 
Katanya sudah pindah ke IKN??? Gimana sih?????",Sun Sep 29 13:44:03 +0000 2024,0,0
56,[],40837545,audreyprn1,deni er iddehan (audrey),1840381216283046312,"@Ind007Bar @msaid_didu Buka wawasan ya biar gak pendek berfikir ..IKN itu utk masa dpn yg dikerjakan hingga 2045, dan keberanian memulai nya krna pindah ibukoTa itu sejak zaman Soekarno hingga skrg. IKN dibangun TDK meninggal program yg lain maka kis, KIP, subsidi ttp jaln. Paham?",Sun Sep 29 13:20:49 +0000 2024,0,0
57,[],771709795485179904,KembonIXA,Keegan,1840380573920940228,"kaget sih liat igs nya
anak kabupaten pindah tim ibukota wkkwkw",Sun Sep 29 13:18:16 +0000 2024,0,0
58,[],4146240312,embah72,Abah,1840377858319098282,Jadi ga pindah Ibukota Indonesia Mul ? https://t.co/ZxoPCFtsGN,Sun Sep 29 13:07:28 +0000 2024,1,1
59,[],545264533,WAHYU_UNIFORM,🆄🅽🅸🅵🅾🆁🅼👔👖🥼🧥🥻👗👚🩳🧢🎓🛍🎒🥾,1840372604726894844,"@TeddGus Bkn tdk punya Ibukota @TeddGus
Tp tdk ada KEPASTIAN waktu definitif KAPAN Ibukota pindah ke Ibukota baru

UUnya gamang
kepastian hukum terkait waktu pindah Ibukota tdk ada

Klo 5, 10, 15 th kedepan tdk ada presiden yg tanda tangan Kepres tsb,
Bisa2 mencuat kasus2 hukum yg dahsyat",Sun Sep 29 12:46:36 +0000 2024,0,5
60,[],1627640899848245250,petruk565,petruk777,1840367444340482408,"@TeddGus Kebodohan komunikasi UMUK!!! Belajarlah dgn Malasya Ibukota tetap KL  namun Kota Pemerintahannya di Putra Jaya, Nah ini  koar2 IKN Pindah , Umuk2 kegedean !! Kalu baca IK Negara tetap Jakarta ! Kota Pemerintahan KutaiKertanegara!! kalau mau buat Kota namanya Nusantara silahkan",Sun Sep 29 12:26:05 +0000 2024,0,0
61,[],844488295857831937,samc17895,sam,1840359760182256020,"@accunk_nasr @AndiSinulingga Wih bener bgt, mknya Pakde suruh tanda tangan Keppres IKN dulu br ibukota negara bs pindah selama dia tdk tanda tangan Keppres IKN , DKI Jakarta absolut msh ibukota NKRI.",Sun Sep 29 11:55:33 +0000 2024,0,0
62,[],844488295857831937,samc17895,sam,1840358424229671325,"@AndiSinulingga Di Jakarta donk, makanya pakde mesti tanda tangan Keppres IKN dulu br ibukota pindah selama dia tdk tanda tangan Jakarta msh absolut jd Ibukota negaravc Republik Indonesia, MERDEKA! 😍",Sun Sep 29 11:50:15 +0000 2024,0,0
63,[],1677842828670697472,mbadog_,ً,1840345860590403802,"@Maddiechlerin uang dari pusat (kemenparekraf) tau-tau boncos krn buat bayar fee ke motogp. sama seperti IKN? niat pindah ibukota, malah sepi investor krn ga laku 🙂",Sun Sep 29 11:00:19 +0000 2024,0,0
64,[],1511948926999732224,SupraX125_,Rajanya motor bebek,1840341674695721236,"@smarthadinata @BosPurwa @gibran_tweet @kaesangp gini
soekarno minta pindah ibukota karena darurat perang
mulyono minta pindah ibukota karena gak darurat apa apa

mulyono banding bandingin alasannya sama dengan soekarno. padahal alasannya beda",Sun Sep 29 10:43:41 +0000 2024,0,0
65,[],812413188,smarthadinata,Sofyan_m,1840340123486912927,@SupraX125_ @BosPurwa @gibran_tweet @kaesangp Jadi kaca kuncinya yang loe bandingkan kan ga apple to apple.. Jadi bahasan sejarah yg loe pelajarin ttg alasan pindah ibukota itu ga relevan.. Dan bahasa guoblok itu udah cukup mewakilkan kemampuan loe yang demikian.. 😊,Sun Sep 29 10:37:31 +0000 2024,0,0
66,[],1805229288482103296,muhamad7759932,muhamad irfan,1840312176395133115,@msaid_didu Emang jakarta masih ibukota pak?? Katanya ibukota audah pindah??,Sun Sep 29 08:46:28 +0000 2024,0,0
67,[],1117021556,rizal_palafi,RIZAL PALAFI,1840309977791303824,"@tekarok007 @GanesWilly78549 @zosteroops68882 @yunand88694 Agak laen ini buzzerp. Dikasih fakta. Bilang ngeles. Dibohongi 10 tahun dibilang berhasil menyelamatkan indonesia. Liat tu junjungan mu, sedang cuci tangan. Nyalahin Rakyat klo gagal proyek. Dibilang pindah ibukota keinginan rakyat.",Sun Sep 29 08:37:44 +0000 2024,0,2
68,[],1153133534,WildanWiarta,Wil&,1840293160477700259,@bukanhoaxxx Kayaknya info ibukota kalsel pindah jarang ada yg tau,Sun Sep 29 07:30:55 +0000 2024,0,0
69,[],1783386052411232256,reyvanGali,AleXX,1840286241788703176,"@Bunga_JyKesuma @kilik_panji @mas_veel Btw ibukota akan pindah klw presiden sudah tanda tangan kepres pemindahan ibukota. Sampai sekarang si mulyono belum tanda tangan, malah nunggu wowo. Wowo tidak akan teken itu kepres, jadi ibukota ttp JKT. IKN biar jadi tempat samsul aja",Sun Sep 29 07:03:25 +0000 2024,0,0
70,[],1967942336,AdolfWinn,BamboeRoentjing,1840267704445624542,@ronaldy596 Pantas aja ibukota di pindah.. ruwet di kangkangi preman,Sun Sep 29 05:49:45 +0000 2024,0,0
71,[],1675554598243962880,PIndramora,Prim Indramora,1840266079404470713,Pindah IBUKOTA itu kewajiban yang tidak harus dengan memindahkan kedunguan yang serba merugikan rakyat dan negara selama ratusan tahun. https://t.co/JJCJHYC9Vc,Sun Sep 29 05:43:18 +0000 2024,0,0
72,[],1826622516682784769,DET89,DET,1840255803921768594,"@Fahrihamzah Tepatnya, ibukota pindah ke ikn atas dasar kemauan rakyat mulyono.",Sun Sep 29 05:02:28 +0000 2024,0,0
73,[],368674205,Darmaningtyas,Darmaningtyas,1840252147876933886,"Alhamdulillah sjk awal sy mengkritisi rencana pemindahan Ibukota Negara, sy lebih milih pindah kementerian sesuai potensi daerah. Pindah ibukota itu hanya mindahin masalah saja, tdk menyelesaikan masalah. Tapi saat itu sy justru dibully, katanya ""Katak dalam tempurung""",Sun Sep 29 04:47:56 +0000 2024,1,2
74,[],1306938732629487616,txtbyfar,far,1840235071367983294,"gini ya. kalo ide pemindahan ibukota emang udah ada dari jaman soekarno, lah tau ga sih PASCA kemerdekaan udah 2 kali pindah ibukota? pertama jogja, terus karna ada agresi militer 2 akhirnya pindah ke bukittinggi. kenapa ga dari dulu aja stay di bukittinggi??",Sun Sep 29 03:40:05 +0000 2024,0,0
75,[],910503484801216512,JoeWongJaVa,#JoeWongJava 🇲🇨🇲🇨,1840234892455780826,"@ferrykoto Gak jadi dipindah kayaknya, karena jakarta sudah aman, sudah bisa dikuasai tanpa ada pak @aniesbaswedan ...

Coba andaikata pak aniesnya jadi gubernur DKI lagi maka dg segala cara Ibukota akan dipaksa pindah ke IKN..sekarang mah santai aja...",Sun Sep 29 03:39:22 +0000 2024,0,1
76,[],910503484801216512,JoeWongJaVa,#JoeWongJava 🇲🇨🇲🇨,1840234733344829466,"Gak jadi dipindah kayaknya, karena jakarta sudah aman, sudah bisa dikuasai tanpa ada pak @aniesbaswedan ...

Coba andaikata pak aniesnya jadi gubernur DKI lagi maka dg segala cara Ibukota akan dipaksa pindah ke IKN..sekarang mah santai aja...",Sun Sep 29 03:38:44 +0000 2024,0,2
77,[],910503484801216512,JoeWongJaVa,#JoeWongJava 🇲🇨🇲🇨,1840234603719864730,"@Fahrihamzah Gak jadi dipindah kayaknya, karena jakarta sudah aman, sudah bisa dikuasai tanpa ada pak @aniesbaswedan ...

Coba andaikata pak aniesnya jadi gubernur DKI lagi maka dg segala cara Ibukota akan dipaksa pindah ke IKN..sekarang mah santai aja...",Sun Sep 29 03:38:14 +0000 2024,0,0
78,[],492982452,BernadusAdam,Here There Everywhere...,1840227297946939712,@uyoktweet DPR pun yg mensahkan UU IKN wegah pindah kesana...ibukota sdh gak ada...besok MPR mau bersidang pengangkatan PRESIDEN dimana???,Sun Sep 29 03:09:12 +0000 2024,0,0
79,[],86457185,kafefx,Mahirudin Masri,1840221326294036745,"@NenkMonica katanya Juli kemarin bisa pindah. Setelah September masih berantakan baru sadar ""pindah rumah itu tidak mudah, apalagi pindah ibukota""...",Sun Sep 29 02:45:28 +0000 2024,0,0
80,[],1745762684010971136,kokosutarko,Moko sutarko Slamet,1840216574495707227,@TeddGus @prabowo @gibran_tweet Jilatin saja terus tuh sijoko manusia yg lo SEMBAH LAYAKNYA TUHAN TERUS JILATIN TERUS TUH SI MULYONO SAMPAI BOOL NYA KERING SDH JLS KOQ SI MULYONO TEKKEN PEMINDAHAN IBUKOTA DARI JAKARTA KE IKN Kalsel. Mau pindah koq grasak grusu seperti orang yg sedang dikejar hutang nyusahin aja,Sun Sep 29 02:26:35 +0000 2024,0,0
